"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1168","Перевод на счет другого пользователя [5] 10000.0","","Thu Dec 25 20:05:56 UTC 2025","passed","Thu Dec 25 20:05:57 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","458","Изменение имени (некорректные имена) [6] Ivan-Petrovich","","Thu Dec 25 20:05:34 UTC 2025","passed","Thu Dec 25 20:05:34 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","974","Пополнение чужого баланса","","Thu Dec 25 20:06:10 UTC 2025","passed","Thu Dec 25 20:06:11 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","userCannotDepositToAnotherAccountTest"
"","1094","Перевод невалидной суммы [3] -1.0","","Thu Dec 25 20:05:48 UTC 2025","passed","Thu Dec 25 20:05:49 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferWithInvalidAmountTest"
"","900","Получение информации о депозите","","Thu Dec 25 20:06:05 UTC 2025","passed","Thu Dec 25 20:06:05 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","getDepositInfoTest"
"","1211","Перевод между своими счетами [4] 0.01","","Thu Dec 25 20:05:42 UTC 2025","passed","Thu Dec 25 20:05:43 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferBetweenOwnAccountsTest"
"","468","Изменение имени (некорректные имена) [8] Иван Иванов","","Thu Dec 25 20:05:35 UTC 2025","passed","Thu Dec 25 20:05:35 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","1780","Получение информации о транзакциях","","Thu Dec 25 20:05:36 UTC 2025","passed","Thu Dec 25 20:05:38 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","getTransactionsInfoTest"
"","996","Перевод на несуществующий счет","","Thu Dec 25 20:05:57 UTC 2025","passed","Thu Dec 25 20:05:58 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferToInvalidAccountTest"
"","1077","Перевод с чужого счета","","Thu Dec 25 20:05:50 UTC 2025","passed","Thu Dec 25 20:05:51 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferFromElseAccountTest"
"","1002","Пополнение баланса (позитивные сценарии) [2] 115.99","","Thu Dec 25 20:06:06 UTC 2025","passed","Thu Dec 25 20:06:07 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","depositMoneyPositiveTest"
"","1175","Перевод на счет другого пользователя [3] 115.99","","Thu Dec 25 20:05:53 UTC 2025","passed","Thu Dec 25 20:05:54 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","1180","Перевод на счет другого пользователя [2] 20.5","","Thu Dec 25 20:05:52 UTC 2025","passed","Thu Dec 25 20:05:53 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","1173","Перевод на счет другого пользователя [1] 100.0","","Thu Dec 25 20:05:51 UTC 2025","passed","Thu Dec 25 20:05:52 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","3634","Перевод на сумму, превышающую максимальную","","Thu Dec 25 20:06:15 UTC 2025","passed","Thu Dec 25 20:06:19 UTC 2025","","iteration2.ui.TransferMoneyTest","iteration2.ui.TransferMoneyTest","userCannotTransferWithGreaterThanMaximumAmountTest"
"","985","Невалидные значения суммы [3] -1.0","","Thu Dec 25 20:06:02 UTC 2025","passed","Thu Dec 25 20:06:03 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","userCannotDepositWithInvalidAmountTest"
"","439","Изменение имени (некорректные имена) [10] ","","Thu Dec 25 20:05:36 UTC 2025","passed","Thu Dec 25 20:05:36 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","646","Изменение имени (позитивные сценарии) [1] Petr Ivanov","","Thu Dec 25 20:05:30 UTC 2025","passed","Thu Dec 25 20:05:30 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNamePositiveTest"
"","0","Перевод на тот же самый счет","","Thu Dec 25 20:05:51 UTC 2025","skipped","Thu Dec 25 20:05:51 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferToTheSameAccountTest"
"","920","Перевод с несуществующего счета","","Thu Dec 25 20:05:49 UTC 2025","passed","Thu Dec 25 20:05:50 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferFromInvalidAccountTest"
"","977","Пополнение баланса от имени администратора","","Thu Dec 25 20:06:03 UTC 2025","passed","Thu Dec 25 20:06:04 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","adminCannotDepositTest"
"","1163","Перевод на счет другого пользователя [4] 0.01","","Thu Dec 25 20:05:54 UTC 2025","passed","Thu Dec 25 20:05:56 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","466","Изменение имени (некорректные имена) [5] Ivan_Petrovich","","Thu Dec 25 20:05:33 UTC 2025","passed","Thu Dec 25 20:05:34 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","473","Изменение имени (некорректные имена) [3] Ivan  Petrovich","","Thu Dec 25 20:05:32 UTC 2025","passed","Thu Dec 25 20:05:33 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","1062","Перевод неавторизованным пользователем","","Thu Dec 25 20:05:44 UTC 2025","passed","Thu Dec 25 20:05:46 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","unauthorizedUserCannotTransferTest"
"","1819","Пополнение баланса на сумму, превышающую максимальную","","Thu Dec 25 20:06:33 UTC 2025","passed","Thu Dec 25 20:06:35 UTC 2025","","iteration2.ui.DepositMoneyTest","iteration2.ui.DepositMoneyTest","userCannotDepositGreaterThanAllowedAmountTest"
"","971","Пополнение баланса (позитивные сценарии) [4] 0.01","","Thu Dec 25 20:06:08 UTC 2025","passed","Thu Dec 25 20:06:09 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","depositMoneyPositiveTest"
"","2150","Успешное пополнение баланса","","Thu Dec 25 20:06:35 UTC 2025","passed","Thu Dec 25 20:06:37 UTC 2025","","iteration2.ui.DepositMoneyTest","iteration2.ui.DepositMoneyTest","userCanDepositTest"
"","3595","Успешный перевод","","Thu Dec 25 20:06:22 UTC 2025","passed","Thu Dec 25 20:06:26 UTC 2025","","iteration2.ui.TransferMoneyTest","iteration2.ui.TransferMoneyTest","userCanTransferMoneyTest"
