"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1195","Перевод на счет другого пользователя [4] 0.01","","Mon Dec 15 13:19:04 UTC 2025","passed","Mon Dec 15 13:19:05 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","1003","Невалидные значения суммы [3] -1.0","","Mon Dec 15 13:19:11 UTC 2025","passed","Mon Dec 15 13:19:13 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","userCannotDepositWithInvalidAmountTest"
"","2010","Получение списка транзакций","","Mon Dec 15 13:19:36 UTC 2025","passed","Mon Dec 15 13:19:38 UTC 2025","","iteration2.ui.TransferMoneyTest","iteration2.ui.TransferMoneyTest","userCanGetListOfTransactions"
"","1214","Перевод на счет другого пользователя [5] 10000.0","","Mon Dec 15 13:19:05 UTC 2025","passed","Mon Dec 15 13:19:06 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","1245","Перевод между своими счетами [4] 0.01","","Mon Dec 15 13:18:51 UTC 2025","passed","Mon Dec 15 13:18:53 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferBetweenOwnAccountsTest"
"","3504","Перевод на сумму, превышающую максимальную","","Mon Dec 15 13:19:25 UTC 2025","passed","Mon Dec 15 13:19:28 UTC 2025","","iteration2.ui.TransferMoneyTest","iteration2.ui.TransferMoneyTest","userCannotTransferWithGreaterThanMaximumAmountTest"
"","1126","Перевод невалидной суммы [1] 50.01","","Mon Dec 15 13:18:55 UTC 2025","passed","Mon Dec 15 13:18:56 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferWithInvalidAmountTest"
"","1023","Пополнение баланса (позитивные сценарии) [2] 115.99","","Mon Dec 15 13:19:16 UTC 2025","passed","Mon Dec 15 13:19:17 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","depositMoneyPositiveTest"
"","3117","Не выбрано подтверждение корректности данных","","Mon Dec 15 13:19:38 UTC 2025","passed","Mon Dec 15 13:19:41 UTC 2025","","iteration2.ui.TransferMoneyTest","iteration2.ui.TransferMoneyTest","userCannotTransferWithoutConfirmationTest"
"","1023","Перевод на несуществующий счет","","Mon Dec 15 13:19:06 UTC 2025","passed","Mon Dec 15 13:19:07 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferToInvalidAccountTest"
"","1187","Перевод на счет другого пользователя [3] 115.99","","Mon Dec 15 13:19:03 UTC 2025","passed","Mon Dec 15 13:19:04 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","3518","Успешный перевод","","Mon Dec 15 13:19:32 UTC 2025","passed","Mon Dec 15 13:19:36 UTC 2025","","iteration2.ui.TransferMoneyTest","iteration2.ui.TransferMoneyTest","userCanTransferMoneyTest"
"","1106","Перевод невалидной суммы [2] 0.0","","Mon Dec 15 13:18:56 UTC 2025","passed","Mon Dec 15 13:18:57 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferWithInvalidAmountTest"
"","527","Изменение имени (позитивные сценарии) [3] PETR IVANOV","","Mon Dec 15 13:18:40 UTC 2025","passed","Mon Dec 15 13:18:41 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNamePositiveTest"
"","993","Пополнение чужого баланса","","Mon Dec 15 13:19:20 UTC 2025","passed","Mon Dec 15 13:19:21 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","userCannotDepositToAnotherAccountTest"
"","629","Изменение имени (позитивные сценарии) [1] Petr Ivanov","","Mon Dec 15 13:18:39 UTC 2025","passed","Mon Dec 15 13:18:40 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNamePositiveTest"
"","1268","Перевод между своими счетами [2] 20.5","","Mon Dec 15 13:18:49 UTC 2025","passed","Mon Dec 15 13:18:50 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferBetweenOwnAccountsTest"
"","997","Пополнение баланса (позитивные сценарии) [3] 20.5","","Mon Dec 15 13:19:17 UTC 2025","passed","Mon Dec 15 13:19:18 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","depositMoneyPositiveTest"
"","992","Пополнение баланса от имени администратора","","Mon Dec 15 13:19:13 UTC 2025","passed","Mon Dec 15 13:19:13 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","adminCannotDepositTest"
"","986","Пополнение баланса (позитивные сценарии) [1] 100.0","","Mon Dec 15 13:19:15 UTC 2025","passed","Mon Dec 15 13:19:16 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","depositMoneyPositiveTest"
"","1197","Перевод на счет другого пользователя [1] 100.0","","Mon Dec 15 13:19:00 UTC 2025","passed","Mon Dec 15 13:19:02 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","1999","Успешное пополнение баланса","","Mon Dec 15 13:19:44 UTC 2025","passed","Mon Dec 15 13:19:46 UTC 2025","","iteration2.ui.DepositMoneyTest","iteration2.ui.DepositMoneyTest","userCanDepositTest"
"","921","Пополнение баланса неавторизованным пользователем","","Mon Dec 15 13:19:13 UTC 2025","passed","Mon Dec 15 13:19:14 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","unauthorizedUserCannotDepositTest"
"","1007","Невалидные значения суммы [1] 0.0","","Mon Dec 15 13:19:09 UTC 2025","passed","Mon Dec 15 13:19:11 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","userCannotDepositWithInvalidAmountTest"
"","487","Изменение имени (некорректные имена) [4] Ivan Perovich1","","Mon Dec 15 13:18:42 UTC 2025","passed","Mon Dec 15 13:18:43 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","1108","Перевод невалидной суммы [3] -1.0","","Mon Dec 15 13:18:57 UTC 2025","passed","Mon Dec 15 13:18:58 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferWithInvalidAmountTest"
"","479","Изменение имени (некорректные имена) [2] Ivan Petrovich Ivanov","","Mon Dec 15 13:18:41 UTC 2025","passed","Mon Dec 15 13:18:42 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","927","Пополнение баланса на несуществующем id счета","","Mon Dec 15 13:19:09 UTC 2025","passed","Mon Dec 15 13:19:09 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","userCannotDepositToInvalidAccountTest"
"","933","Перевод с несуществующего счета","","Mon Dec 15 13:18:58 UTC 2025","passed","Mon Dec 15 13:18:59 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferFromInvalidAccountTest"
"","1782","Получение информации о транзакциях","","Mon Dec 15 13:18:46 UTC 2025","passed","Mon Dec 15 13:18:47 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","getTransactionsInfoTest"
"","1535","Перевод между своими счетами [1] 100.0","","Mon Dec 15 13:18:47 UTC 2025","passed","Mon Dec 15 13:18:49 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferBetweenOwnAccountsTest"
"","485","Изменение имени (некорректные имена) [1] Ivan","","Mon Dec 15 13:18:41 UTC 2025","passed","Mon Dec 15 13:18:41 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","1247","Перевод между своими счетами [3] 115.99","","Mon Dec 15 13:18:50 UTC 2025","passed","Mon Dec 15 13:18:51 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferBetweenOwnAccountsTest"
"","3576","Установка невалидного имени","","Mon Dec 15 13:19:21 UTC 2025","passed","Mon Dec 15 13:19:25 UTC 2025","","iteration2.ui.ChangeUsernameTest","iteration2.ui.ChangeUsernameTest","userCannotChangeToInvalidNameTest"
"","997","Пополнение баланса (позитивные сценарии) [4] 0.01","","Mon Dec 15 13:19:18 UTC 2025","passed","Mon Dec 15 13:19:19 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","depositMoneyPositiveTest"
"","1109","Перевод с чужого счета","","Mon Dec 15 13:18:59 UTC 2025","passed","Mon Dec 15 13:19:00 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","userCannotTransferFromElseAccountTest"
"","1733","Невалидная сумма при пополнении баланса","","Mon Dec 15 13:19:41 UTC 2025","passed","Mon Dec 15 13:19:42 UTC 2025","","iteration2.ui.DepositMoneyTest","iteration2.ui.DepositMoneyTest","userCannotDepositWithInvalidAmountTest"
"","482","Изменение имени (некорректные имена) [3] Ivan  Petrovich","","Mon Dec 15 13:18:42 UTC 2025","passed","Mon Dec 15 13:18:42 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","1181","Перевод на счет другого пользователя [2] 20.5","","Mon Dec 15 13:19:02 UTC 2025","passed","Mon Dec 15 13:19:03 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","transferToAnotherUsersAccountTest"
"","490","Изменение имени (некорректные имена) [8] Иван Иванов","","Mon Dec 15 13:18:44 UTC 2025","passed","Mon Dec 15 13:18:45 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","473","Изменение имени (некорректные имена) [5] Ivan_Petrovich","","Mon Dec 15 13:18:43 UTC 2025","passed","Mon Dec 15 13:18:43 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","452","Изменение имени (некорректные имена) [10] ","","Mon Dec 15 13:18:45 UTC 2025","passed","Mon Dec 15 13:18:46 UTC 2025","","iteration2.api.ChangeUsernameTest","iteration2.api.ChangeUsernameTest","changeNameNegativeTest"
"","0","Успешное изменение имени","","Mon Dec 15 13:19:21 UTC 2025","skipped","Mon Dec 15 13:19:21 UTC 2025","","iteration2.ui.ChangeUsernameTest","iteration2.ui.ChangeUsernameTest","userCanChangeNameTest"
"","1726","Пополнение баланса на сумму, превышающую максимальную","","Mon Dec 15 13:19:42 UTC 2025","passed","Mon Dec 15 13:19:44 UTC 2025","","iteration2.ui.DepositMoneyTest","iteration2.ui.DepositMoneyTest","userCannotDepositGreaterThanAllowedAmountTest"
"","994","Невалидные значения суммы [2] 5000.01","","Mon Dec 15 13:19:11 UTC 2025","passed","Mon Dec 15 13:19:11 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","userCannotDepositWithInvalidAmountTest"
"","1013","Пополнение баланса (позитивные сценарии) [5] 5000.0","","Mon Dec 15 13:19:19 UTC 2025","passed","Mon Dec 15 13:19:20 UTC 2025","","iteration2.api.DepositMoneyTest","iteration2.api.DepositMoneyTest","depositMoneyPositiveTest"
"","1099","Перевод неавторизованным пользователем","","Mon Dec 15 13:18:54 UTC 2025","passed","Mon Dec 15 13:18:55 UTC 2025","","iteration2.api.TransferMoneyTest","iteration2.api.TransferMoneyTest","unauthorizedUserCannotTransferTest"
